period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
01-06-2020,30-06-2020,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,311367,0.040466098,0.027518518,335957,0.009196547,0.088291572,164,0.028704667,0.02260808,177,0.017442132,0.087261969,580161,0.394465786,-0.048885409,811565,0.212292483,0.182605102,704774,0.119225812,-0.030245817,1226851,-0.048076707,-0.262803701,2.11467271,-0.98309658,-0.613631911,39,0,3,0.987324579,0.001653624,0.000277668,0.270401426,0.012912951,0.006357634,0.118930184,-0.001061911,-0.040257587,0.433105267,0.025943433,0.039439236,,,16-12-2024 14:09
01-05-2014,31-05-2014,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,190913.0289,-0.002985805,0.119904962,200076.5941,-0.003932565,0.071736323,163.6029257,-0.010752488,0.102684687,170.8448082,-0.000444635,0.064644646,51406.29521,0.011915037,0.003089796,63482.65839,0.029332046,0.085488113,68829.01129,0.012790547,0.106527747,210284.517,-0.008167332,0.020339719,4.093117938,-0.201539025,0.039675707,56.84209307,-2,-5,0.971367188,0.000526415,-0.001549311,0.181209688,0.003062808,-0.033740916,0.089469489,0.005079848,0.043800717,0.197149455,-0.002319808,-0.006645016,,,16-12-2024 00:00
01-01-2012,31-01-2012,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,165518.3816,,,163135.3887,,,107.5996116,,,107.7144794,,,31868.48372,,,37684.03683,,,44856.85224,,,168542.8593,,,5.437027478,,,75.84762647,,,0.96613561,,,0.196284232,,,0.072456455,,,0.112349672,,,,,16-12-2024 00:00
01-09-2023,30-09-2023,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,413441.2297,-0.003922142,0.016485421,422376.0245,-0.000676791,0.019684956,230.1178968,0.00531521,0.031111397,234.4074345,0.003449864,0.042517145,421192.253,-0.008292775,-0.10823861,463375.1345,-0.011114416,-0.096092409,517613.0181,0.015189321,-0.071743661,969592.153,0.048341872,-0.125599884,2.419160921,0.115537384,0.021527924,35.15199637,0,1,0.996597931,-0.000257602,0.002860144,0.335770956,-0.004838887,0.010499116,0.149621479,0.003506482,-0.026722997,0.446263532,-0.006759454,0.034645595,,,16-12-2024 00:00
01-08-2021,31-08-2021,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,308270,0.007758226,0.136580498,307962,-0.006376624,0.037928027,278,0.020433045,0.186116198,277,-0.007440094,0.071106093,73979,-0.036600534,0.090570775,80831,0.013936887,-0.001856233,78755,-0.090544682,-0.088945345,130089,-0.025956154,-0.294410351,1.758441045,0.019216296,-0.959433879,24,2,-12,1.002396827,-0.002495168,0.019192121,0.386572284,-0.019487024,0.166858863,0.107992105,0.007047955,-0.028303113,0.491864295,-0.018846705,0.087374829,,,16-12-2024 14:09
01-07-2017,31-07-2017,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,247587,-0.003431101,0.063618091,251135,-0.005744469,0.054435103,154,7.44E-05,0.063858394,155,-0.006565738,0.038841456,52425,-0.156246681,0.049127677,56790,-0.099207303,0.008684167,59716,-0.130982663,0.020137734,125964,-0.00393338,-0.090657465,2.402722854,0.36741182,-0.369349219,30,2,-5,0.990058912,-0.001750888,0.003393852,0.280043207,-0.018681792,0.029611319,0.093212225,0.002800267,-0.00828953,0.335185722,-0.023795893,0.047377676,,,16-12-2024 14:09
01-09-2020,30-09-2020,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,332484,0.011939108,0.136613196,343595,0.023187092,0.127330504,176,0.021967776,0.11168539,185,0.01883366,0.115007867,664493,-0.004633802,0.249733474,749510,-0.062236017,0.255211379,704618,-0.020701133,0.122294886,1151274,-0.020795856,-0.306702442,1.732560032,-0.028596416,-1.390540926,30,-2,-12,0.994315364,0.001748113,0.011752708,0.342831734,0.017137773,0.114794658,0.115643788,-0.012367161,-0.091208636,0.481394466,0.000358764,0.152102896,,,16-12-2024 14:09
01-10-2022,31-10-2022,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,399449,-0.013185911,0.049346579,400770,-0.02872898,0.045285315,222,-0.006397009,0.058547798,222,-0.015067856,0.055171065,440666,-0.123221445,-0.280659692,455975,-0.104475332,-0.333925852,493725,-0.132527279,-0.211556915,1223635,-0.017366328,0.322698918,2.776782318,0.299131432,1.266649196,35,3,14,0.98873513,-0.003789226,-0.018845796,0.289392116,-0.031414175,-0.170142894,0.216311614,0.012193435,0.097811999,0.371591537,-0.015352696,-0.13969079,,,16-12-2024 14:09
01-07-2013,31-07-2013,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,219835,0.007195683,0.141756519,222571,-0.017558772,0.146054599,117,0.010203602,0.11800118,119,-0.007881885,0.116454706,533343,0.039910343,0.212485908,591605,0.01510788,0.169525491,639252,-0.000829384,0.203133709,1936941,0.014022937,-0.056975217,3.631696339,-0.09271506,-1.037725624,53,0,-16,0.980438972,-0.000404721,0.009402257,0.246425073,-0.004280733,0.039089873,0.063038722,0.007794618,0.002271627,0.181663767,-0.017684981,0.040970367,,,16-12-2024 14:09
01-11-2018,30-11-2018,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,249741,0.013017898,0.008762035,263011,0.001799828,0.027671884,216,0.02069939,0.012073862,230,0.011480738,0.057013177,50387,-0.124982974,-0.086703497,49815,-0.178530606,-0.132167374,52805,-0.232022684,-0.015607688,170731,-0.041227913,0.134854022,3.388371889,0.295996618,0.661511749,42,3,1,0.977641426,-0.002227486,-0.003312693,0.17154299,-0.020462625,-0.037479478,0.125531804,-0.029224224,0.030261025,0.276589721,-0.037164805,-0.028331121,,,16-12-2024 14:09
01-11-2018,30-11-2018,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,251064,0.001241919,0.01650025,253703,-0.032852372,0.005320027,154,-0.014742679,0.002668305,157,-0.031183761,0.023420662,45160,-0.056575116,0.005443857,43589,-0.175845861,-0.054966781,42804,-0.253554874,0.023009669,122616,-0.052285321,0.113376901,2.715118837,0.012289883,0.263209198,40,3,1,0.984524971,-0.000996012,-0.001796081,0.224371274,-0.016529448,-0.022153396,0.143002957,-0.040410745,0.057014915,0.299451966,-0.045766775,0.03108133,,,16-12-2024 14:09
01-11-2020,30-11-2020,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,344921,0.002367289,0.114512457,385624,-0.031078043,0.141799273,154,0.0068879,0.103116141,168,-0.018406589,0.1139998,11883,-0.10121589,0.107756454,14828,-0.145410951,0.151289632,12916,-0.272494849,0.200901257,34537,-0.067035243,-0.03363992,2.906240846,0.106474754,-0.425236854,29,3,-10,0.979718068,-0.00044844,0.013529141,0.330275895,-0.005399108,0.08640033,0.10521689,-0.000799298,0.005095926,0.394895634,-0.030428306,0.083699534,,,16-12-2024 14:09
01-12-2023,31-12-2023,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,402014,-0.013749769,0.034838849,392528,-0.033614185,0.035916944,224,-0.013997444,0.04502916,225,-0.020175021,0.046822643,350992,-0.019258428,-0.072564987,328262,-0.120935258,-0.007852859,277967,-0.319799973,0.029951792,935386,-0.118368279,-0.030792884,2.66497855,-0.299587254,0.114858586,43,6,-2,0.986014845,-0.003910297,0.004762258,0.254744972,-0.03257265,0.025180079,0.133008296,-0.055191242,-0.006932919,0.283631261,-0.055317406,0.016172773,,,16-12-2024 14:09
01-10-2014,31-10-2014,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,193694,0.008981863,0.053978857,202086,-0.023334097,0.077485652,168,0.021362015,0.061701522,174,-0.017444644,0.053803745,57085,0.037673113,0.090380895,62940,0.007100408,0.069238179,65713,-0.034306956,0.028698136,216108,-0.018483163,0.021866415,3.78571764,-0.21659517,-0.253826207,59,3,1,0.970201059,-0.000601735,-0.004547686,0.153044127,-0.010830127,-0.050150211,0.103317164,0.010939989,0.03059211,0.175911383,-0.00379396,-0.001780432,,,16-12-2024 14:09
01-12-2016,31-12-2016,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,237064,0.013395539,0.076129886,218660,-0.067106742,0.078585374,144,-0.015483384,0.04878677,139,-0.031867339,0.085326767,44769,0.062546383,0.03077044,38845,-0.104876217,-0.046806441,30694,-0.219764931,0.020811048,106746,-0.114541154,-0.102540602,2.384370254,-0.476862652,-0.354180793,47,3,-5,0.982110334,0.000719978,0.003378881,0.213417336,-0.001743334,0.010818872,0.060451464,-0.034510817,-0.0194187,0.211214546,-0.026129234,0.061224497,,,16-12-2024 14:09
01-08-2013,31-08-2013,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,209944.0105,0.005917456,0.136951336,218318.9851,0.001065776,0.113603727,115.2798724,0.020788632,0.133825444,118.9844993,0.004164193,0.112540812,444978.5153,-0.000747525,0.129855926,516108.1889,-0.015478638,0.098827268,569737.35,0.001623025,0.157201432,1809492.735,0.000670752,-0.028915444,4.051237489,-0.006186276,-0.75699479,62.35444372,-2,-18,0.97673022,0.001134627,0.008356482,0.226225054,0.001339822,0.027892211,0.055982705,0.002124653,0.003923469,0.175366128,-0.001409703,0.030431603,,,16-12-2024 00:00
01-12-2014,31-12-2014,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,227635,0.010476914,0.050795116,217976,-0.038364829,0.076468012,115,-0.004671869,0.039501782,113,-0.032666367,0.059344123,344122,0.16662839,0.09141405,331703,-0.037523595,0.04461622,252171,-0.178921539,0.058453343,1362907,-0.092991387,0.014566275,3.960527555,-1.133651066,-0.299988025,70,4,-2,0.969637268,-0.0010019,-0.001059637,0.172161686,-0.006084497,-0.020472763,0.072708033,-0.014885026,-0.020640576,0.121715106,-0.023872518,0.015767386,,,16-12-2024 14:09
01-05-2017,31-05-2017,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,277086,0.025160112,0.067553678,298646,-0.004358876,0.058278928,139,0.021417346,0.071187578,145,0.007352851,0.058957937,486154,0.22868422,0.062735056,583883,0.107013717,-0.016709509,632550,0.113482849,0.057000451,1306011,0.041721819,-0.098456576,2.686413102,-0.482142387,-0.480317753,39,-4,-5,0.987048703,0.001828591,0.002961429,0.281629416,0.013227666,0.017934395,0.126589743,0.013910432,-0.001185552,0.40703272,-1.89E-05,0.062298161,,,16-12-2024 14:09
01-05-2024,31-05-2024,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,437541,0.013626954,0.045660537,458051,0.007284771,0.05404955,240,0.003695632,0.045774622,247,0.006090054,0.053937666,494922,0.112636247,0.009803226,544021,-0.005686801,-0.039029113,654406,0.064426698,0.112365153,1196174,0.087016901,0.272257144,2.41689258,-0.056962507,0.498580754,32,-3,0,0.998729753,0.001964577,-0.001494478,0.350047297,0.015593717,-0.023758756,0.172053537,0.013347656,0.03998062,0.459065876,-0.0087205,-0.062577748,,,16-12-2024 14:09
01-12-2016,31-12-2016,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,254689,-0.000664089,0.068592647,244975,-0.038354293,0.068976932,137,-0.013220759,0.063716557,134,-0.032382276,0.064622442,493742,0.043818372,0.017668708,431563,-0.136586345,-0.046198627,331879,-0.252682653,-0.019504005,1418199,-0.115660276,-0.112837018,2.872347744,-0.517988871,-0.422535471,55,4,-6,0.976590746,-0.001302048,0.00287053,0.202643987,-0.00787578,0.010545077,0.08000787,-0.062592288,-0.010471192,0.216877756,-0.031780851,0.050416421,,,16-12-2024 14:09
01-04-2020,30-04-2020,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,319511,-0.007836374,0.028705139,370760,0.012090109,0.082769612,143,-0.015628434,0.020725984,168,0.005377885,0.069043068,6892,-0.223944004,-0.344641173,7938,-0.325195734,-0.4765288,8132,-0.399074947,-0.503194812,30568,-0.030015811,-0.182087655,4.435315707,0.886749262,0.88148342,35,-5,-5,0.970738444,-0.000258171,0.007823404,0.278570328,0.0163916,0.031473485,0.0799091,-0.002793649,-0.02563097,0.340709853,-0.117389943,-0.038271501,,,16-12-2024 14:09
01-11-2020,30-11-2020,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,334398,-0.003344659,0.13517065,328788,-0.035547236,0.126303884,179,0.008347924,0.124366566,183,-0.014440705,0.138191519,585765,-0.133761263,0.220328334,596085,-0.180668972,0.145748274,486935,-0.292830693,0.099708152,993440,-0.10963527,-0.324568908,1.695969357,0.045955262,-1.368206226,28,-1,-17,0.995537224,0.000331535,0.014690119,0.353688206,0.002510385,0.139045126,0.120013562,-0.000894802,-0.01321097,0.450427113,-0.029665601,0.169049644,,,16-12-2024 14:09
01-08-2013,31-08-2013,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,187148,0.007186862,0.173930588,190830,-0.020959756,0.187271646,162,0.028510345,0.187582131,166,-0.012096679,0.208458594,62188,0.008903712,0.122709043,67036,-0.009770216,0.093908665,68470,-0.046878424,0.130239979,209061,-0.016401029,-0.094941389,3.361742603,-0.086486492,-0.808439058,55,-1,-20,0.977113085,-0.001450043,0.011057074,0.227325204,-0.008222628,0.040580189,0.058949819,0.001707412,-0.002523524,0.195620038,-0.013335213,0.037514081,,,16-12-2024 14:09
01-06-2023,30-06-2023,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,373770,-0.002190379,0.008596231,373994,-0.003766557,0.008218868,229,-0.002999419,-0.007321311,231,0.002149188,0.006197064,52761,0.02611693,-0.146513684,53932,-0.064341335,-0.109662698,58764,-0.009859938,-0.243052501,88975,0.031568378,-0.114556439,1.68636207,0.008911784,0.060863831,27,-1,8,1.005917133,0.002588196,-0.015160051,0.417283607,0.029653754,-0.134652632,0.120945003,0.006436058,-0.022370562,0.535955982,-0.026298011,-0.054036868,,,16-12-2024 14:09
01-02-2021,28-02-2021,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,351359,-0.024870679,0.142867111,412909,0.047451733,0.105638148,153,-0.043310125,0.097478868,181,0.057760634,0.100481907,10432,-0.010112743,0.204516807,14927,0.035181575,0.147411893,13125,0.017396267,6.67E-05,26775,-0.041784868,-0.118307265,2.566483403,-0.08483062,-0.939695417,37,4,-8,0.977040774,-0.000314879,0.013213097,0.308112702,0.009468269,0.086661961,0.064665487,-0.016824759,-0.011692035,0.446968362,0.070446155,0.055541941,,,16-12-2024 14:09
01-11-2013,30-11-2013,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,181946,-0.009950751,0.153826746,181257,-0.03357265,0.145880954,158,0.00022068,0.16808706,156,-0.054075943,0.144889482,43630,-0.166620868,-0.050579165,50053,-0.149694476,-0.021211957,48224,-0.245091629,0.084332242,203054,-0.039856848,-0.01153835,4.65399266,0.614448813,0.183816607,59,2,-15,0.973056159,-0.001692586,0.005813013,0.190353732,-0.012840606,-0.009294275,0.065837205,-0.006887849,0.015383076,0.164369821,-0.013321994,0.015434795,,,16-12-2024 14:09
01-07-2021,31-07-2021,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,305897,-0.01085915,0.143002553,309938,-0.014292237,0.040750171,272,-0.005083916,0.192418879,279,-0.010858638,0.071755226,76790,-0.106317491,0.116181967,79720,-0.082672011,-0.043391645,86596,-0.043972649,-0.043168105,133555,0.040116522,-0.263907799,1.739224749,0.244858778,-0.898068921,22,0,-17,1.004891995,-0.001475406,0.0224216,0.406059308,-0.011378136,0.198414701,0.100944151,0.009417939,-0.024316637,0.510711,-0.020834837,0.115073815,,,16-12-2024 14:09
01-02-2024,29-02-2024,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,399758,-0.04423968,0.082105525,490947,-0.020603088,0.070948289,180,-0.022927809,0.06979092,207,-0.011488357,0.048197498,7329,-0.024374379,0.117001193,11271,0.082398461,0.10112018,12615,0.135117344,0.244261038,28190,0.058386087,0.092882944,3.846335083,0.300764046,-0.084882712,43,-1,-5,0.970546749,-0.003415074,0.00929474,0.291177791,-0.005265989,0.047940921,0.104565313,-0.00386113,0.009383789,0.417082819,0.074515166,0.012623049,,,16-12-2024 14:09
01-03-2016,31-03-2016,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,239478,0.050988297,0.061769264,270222,0.028427127,0.070130301,129,0.038476354,0.063344957,140,0.017613671,0.062596304,481661,0.329200586,0.058960879,713645,0.270160452,0.114948613,754110,0.288052321,0.067216403,1714806,0.049065592,-0.049650667,3.56019267,-0.950688462,-0.406879887,60,-9,-7,0.978150263,0.005043594,0.003564715,0.223625568,0.027265897,0.022494545,0.111383352,-0.02134966,0.014008439,0.321927635,0.032244417,0.057285217,,,16-12-2024 14:09
01-10-2017,31-10-2017,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,268637,1.77E-05,0.066156988,275322,-0.031921521,0.054268013,147,-0.000417976,0.069456598,150,-0.019156066,0.066303044,522440,-0.016133482,0.047505895,606722,0.070625508,0.087273534,574418,-0.027344056,0.059433027,1583031,-0.044408079,-0.088356331,3.030072078,-0.089655496,-0.451571544,44,2,-6,0.981613278,-0.001269134,0.003001112,0.233068039,-0.01125568,0.016169933,0.138701638,0.004091874,0.009646543,0.297136274,-0.006893526,0.022788835,,,16-12-2024 14:09
01-09-2016,30-09-2016,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,252788,-0.013388269,0.080523724,269114,0.03839463,0.083384917,137,-0.003045061,0.071640347,145,0.034114456,0.080956069,537267,-0.101837501,0.050463511,574853,-0.127721502,-0.002335405,599863,-0.068995751,0.016271452,1770977,-0.012280451,-0.083405404,3.296266971,0.298874258,-0.48142078,47,3,-4,0.980337308,-0.001636018,0.003251629,0.224928898,-0.013829863,0.01883555,0.133286209,-0.004911535,-0.006714254,0.276768567,-0.01201129,0.050774551,,,16-12-2024 14:09
01-01-2016,31-01-2016,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,202873,-0.024457525,0.058780695,220650,0.066520574,0.067701674,176,-0.020740679,0.059925168,189,0.070718704,0.071730856,38935,-0.274722142,0.075677352,54381,0.069848148,0.024952184,62296,0.591028549,-0.007101714,174474,0.038184846,-0.096057864,4.481169029,1.350616039,-0.851353754,62,7,-8,0.969937394,-0.001994514,0.004625332,0.153722946,-0.015610194,0.011527083,0.088817637,0.012139096,0.00384093,0.246731344,0.074063466,0.047903167,,,16-12-2024 14:09
01-04-2016,30-04-2016,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,244236.7715,0.006635373,0.058835451,259055.4156,0.00279183,0.070120434,131.3125183,0.004098366,0.055621698,137.9237205,0.004500561,0.066368288,503612.3399,0.037915942,0.070021456,639213.4523,0.010875652,0.079693578,639474.3173,-0.032676607,-0.034541312,1801776.078,-0.005249922,-0.066937838,3.623777423,-0.225768131,-0.522330325,52.33364059,-2,-7,0.977881697,-0.000229642,0.003127124,0.224033871,-0.000484405,0.016626661,0.120479305,-0.000214937,0.009690721,0.271204628,0.003107546,0.040844703,,,16-12-2024 00:00
01-03-2013,31-03-2013,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,180949,0.075295838,0.157130983,194659,0.052695413,0.086762439,116,0.070076365,0.128942671,124,0.037784609,0.070944241,34234,0.304087558,0.072087052,46780,0.225411283,0.09445453,50611,0.200066905,-0.005723974,126028,0.023465696,-0.199407244,3.681360326,-1.009384287,-1.24841041,58,-9,-26,0.979423367,0.004567541,0.013854548,0.241981,0.009290771,0.05739533,0.055061489,0.004002094,-0.010091369,0.229389816,0.029180731,0.079301777,,,16-12-2024 14:09
01-07-2020,31-07-2020,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,286698,0.012728028,0.076001899,301866,0.020909936,0.114519128,173,0.009777366,0.06749847,182,0.015650631,0.106179018,65932,0.2156432,0.134043775,78202,-0.01595227,0.248164253,75008,0.052924878,0.152116725,111124,-0.021858455,-0.165495296,1.685444997,-0.409241359,-0.604977572,33,-4,0,0.99296802,0.002400813,0.003688433,0.307135216,0.033306217,0.041018216,0.111429889,0.000170141,-0.033433041,0.483681929,0.029160977,0.082260995,,,16-12-2024 14:09
01-09-2022,30-09-2022,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,404702,-0.008843171,0.070807394,412322,0.017903785,0.070705198,224,-0.009473215,0.071927937,226,0.014212777,0.067621648,491669,-0.099533633,-0.211850252,496790,-0.169294237,-0.253938631,555673,-0.084382942,-0.163349775,1209382,0.018131761,0.291116205,2.459747336,0.284272774,0.958217702,32,6,13,0.992827316,-0.0063918,-0.01800084,0.321006099,-0.056551584,-0.160991634,0.206313721,0.003322002,0.080768723,0.387929653,-0.025904753,-0.134685623,,,16-12-2024 14:09
01-05-2022,31-05-2022,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,431717,0.015010589,0.146582036,437836,0.003583879,0.145240827,238,0.001708272,0.166247079,234,-0.002966473,0.138657914,581008,0.070674976,-0.057503498,659400,0.052597009,-0.09219756,753061,0.071167135,0.038785531,898633,0.152958825,0.165501116,1.546679897,0.110382758,0.295938588,17,-1,0,1.031519386,-0.000468358,0.008954737,0.592014254,0.003755326,0.052415249,0.107973768,0.032019961,0.036496757,0.652617403,-0.014761343,-0.009378764,,,16-12-2024 14:09
01-12-2017,31-12-2017,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,249035,0.008285812,0.050497506,241073,-0.04472802,0.102499296,153,-0.009238304,0.061169136,149,-0.028634953,0.068601955,45661,0.01659332,0.019921112,38932,-0.155937756,0.002217294,30238,-0.277298647,-0.014835865,96327,-0.125331063,-0.097610987,2.109603866,-0.342305774,-0.274766389,44,5,-3,0.986660746,0.000339694,0.004550412,0.233809773,-0.012714898,0.020392437,0.057867629,-0.028120412,-0.002583834,0.245413506,-0.02295713,0.03419896,,,16-12-2024 14:09
01-05-2021,31-05-2021,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,397033,0.021426644,0.290275953,398789,0.008865633,0.160061572,197,0.014425373,0.272562333,199,0.013874279,0.188786331,474239,0.022759597,0.393558885,564624,0.043017849,0.03131938,565462,-0.015184256,0.130414746,572335,0.038140719,-0.427561894,1.206849007,0.017880709,-1.731137019,15,-3,-23,1.026277583,0.006668117,0.040167346,0.565581106,0.04490398,0.300935841,0.070334178,0.007377623,-0.052815364,0.675715072,0.01912956,0.263972726,,,16-12-2024 14:09
01-01-2017,31-01-2017,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,246923,-0.03049129,0.080689649,266648,0.088471042,0.055576588,136,-0.00886845,0.079659854,143,0.067410421,0.062972103,358162,-0.274595288,0.055018362,492948,0.142237898,0.030929053,506608,0.526481171,0.018525616,1409442,-0.006174481,-0.118312248,3.935199814,1.062852069,-0.773619214,60,5,-6,0.975227413,-0.001363333,0.003385853,0.197667885,-0.004976102,0.012398289,0.103893667,0.023885797,-0.001648624,0.275557432,0.058679676,0.05216221,,,16-12-2024 14:09
01-06-2020,30-06-2020,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,323256,0.057219757,0.021614254,379311,-0.041695402,0.110946894,148,0.078805965,0.028575763,169,-0.018944959,0.099831379,8354,0.282746096,-0.242277032,14462,0.346565751,-0.037960952,14810,0.349446041,-0.090419779,31737,0.037263752,-0.210250525,3.799084431,-0.899104154,0.154063295,38,3,6,0.966890553,-0.0003338,-0.006447822,0.252641607,-0.000436687,-0.032395393,0.100114176,0.012476774,-0.012289402,0.403528774,0.029756456,0.023462869,,,16-12-2024 14:09
01-12-2016,31-12-2016,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,260693,-0.00263585,0.063297445,250992,-0.036636426,0.056375945,132,-0.010541026,0.063154894,129,-0.028162684,0.06278269,384919,0.046329361,0.02015938,333760,-0.143010736,-0.045035081,254814,-0.255836096,-0.021321025,1123644,-0.116200826,-0.112240227,2.919167436,-0.536833304,-0.435361716,57,4,-5,0.976804999,-0.001308638,0.00278995,0.2045945,-0.00776561,0.010657313,0.084142351,-0.060465087,-0.009871733,0.216011111,-0.031813207,0.048605781,,,16-12-2024 14:09
01-08-2019,31-08-2019,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,266027,-0.001576532,0.035741551,267743,-0.011467204,0.028534445,162,0.000184133,0.009754936,166,0.004827369,0.028528469,57805,-0.005726682,0.035596154,61755,-0.014347794,0.081474218,64359,-0.011458552,0.011122114,133761,0.00450039,0.096669781,2.313981803,0.023559234,0.128865831,36,3,8,0.987764271,-0.001515316,-0.002341467,0.246568031,-0.019548968,-0.030835339,0.147889163,0.003026233,0.000383504,0.371329304,-0.03009163,-0.015536818,,,16-12-2024 14:09
01-08-2012,31-08-2012,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,197294,-0.006797471,0.083497335,199945,-0.00902392,0.069225667,101,-0.004747399,0.068485707,103,-0.006277871,0.050480799,379855,0.070694729,0.145262677,422156,0.039603449,0.097448519,421341,-0.015447551,0.010442231,1612844,-0.030001686,-0.16592224,4.245942416,-0.440775178,-1.584112776,70,2,-14,0.970554515,-0.000989687,0.011054026,0.207584029,-0.002454459,0.042576823,0.061638674,0.001399567,-0.017779904,0.131769631,-0.005162131,0.041658083,,,16-12-2024 14:09
01-10-2024,31-10-2024,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,361613,0.01003052,0.052431117,366239,-0.037926454,0.024395551,316,0.020839102,0.031935936,329,-0.030854598,0.038582782,43890,0.075328102,0.016005035,47734,-0.012781597,0.030878278,57719,-0.076624804,0.001238395,174601,-0.027221385,0.265943434,3.978087394,-0.419366559,0.78540381,47,1,11,0.985198874,-9.70E-05,-0.004016084,0.234529083,-0.011312509,-0.043320521,0.168738032,0.004292824,0.008487966,0.319492481,-0.030448786,-0.087993157,,,16-12-2024 14:09
01-01-2021,31-01-2021,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,343966,-0.008896236,0.159125875,359651,0.052572261,0.12281454,176,0.006477881,0.152905795,184,0.038147751,0.146095398,329514,-0.323806683,0.134973156,426210,0.095635957,0.01597849,365022,0.226528059,-0.095720178,536399,-0.074321966,-0.452160976,1.627845355,0.438729799,-1.744606587,33,3,-25,0.995415073,-0.00010193,0.017761005,0.355669613,-0.001415556,0.161518153,0.083700399,0.001701973,-0.045241211,0.468641439,0.04938624,0.167706771,,,16-12-2024 14:09
01-06-2018,30-06-2018,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,304900,0.011588154,0.056389282,330114,0.005786126,0.144920876,140,0.010728844,0.037617324,151,-0.002842714,0.108292003,12074,0.005975828,-0.015615457,15191,-0.024787764,-0.005601365,17292,-0.047224161,0.056986352,39802,0.050364141,-0.049971782,3.296505993,0.139310104,-0.119213122,31,1,-6,0.975352836,0.001042931,0.004700728,0.302208457,0.012013075,0.011240802,0.110828935,0.010885483,0.01769117,0.382758182,-0.001916612,0.03884679,,,16-12-2024 14:09
